개방자치단체코드,관리번호,사업장명,인허가일자,상세영업상태명,전화번호,소재지면적,지번주소,도로명주소,도로명우편번호,업태구분명,좌표정보(X),좌표정보(Y),점포구분명
3070000,2.01931E+18,길음시장,20190613,정상영업,02-912-9110,5022.21,"서울특별시 성북구 길음동 535-8,535-26,540-2,540-7",,,그 밖의 대규모점포,,,대규모점포
3070000,2.01231E+18,홈플러스익스프레스 보문점,20120521,정상영업,02-921-8545,215,서울특별시 성북구 보문동7가 25번지 1호,서울특별시 성북구 보문로 61 (보문동7가),136087,구분없음,201826.0023,453162.3763,준대규모점포
3070000,2.01231E+18,홈플러스익스프레스 길음점,20120521,정상영업,02 9428545,189,서울특별시 성북구 길음동 1285번지 두산아파트상가,서울특별시 성북구 길음로13길 22 (길음동),136732,구분없음,201592.9913,456382.9661,준대규모점포
3070000,2.01231E+18,석관시장,20120601,정상영업,9675571,0,,서울특별시 성북구 돌곶이로22가길 27 (석관동),136818,시장,205254.2626,456319.5567,대규모점포
3070000,2.01231E+18,보문시장(주),20120706,정상영업,02-926-6323,3006,,서울특별시 성북구 인촌로2길 37 (보문동4가),136084,시장,201858.4883,453868.7203,대규모점포
3070000,2.01231E+18,석관황금시장,20120806,정상영업,,1918,서울특별시 성북구 석관동 279번지 39호,서울특별시 성북구 한천로73길 26 (석관동),136150,시장,205365.358,456371.165,대규모점포
3070000,2.01231E+18,동소문스카이상가,20121016,정상영업,02-926-6405,14370,서울특별시 성북구 돈암동 609번지 1호,서울특별시 성북구 성북로4길 52 (돈암동),136751,시장,200841.727,454721.5052,대규모점포
3070000,2.01331E+18,장위전통시장,20130114,정상영업,070-7799-9129,0,,서울특별시 성북구 장월로12길 41-1 (장위동),136829,시장,204407.2508,456638.1945,대규모점포
3070000,2.01431E+18,이마트 미아점,20080529,정상영업,02-944-1052,10006,서울특별시 성북구 길음동 25번지 2호,서울특별시 성북구 도봉로 17 (길음동),136800,대형마트,202555.3009,456503.0662,대규모점포
3070000,2.01431E+18,이마트 하월곡점,20120224,정상영업,02-6936-1251,10745,서울특별시 성북구 하월곡동 230번지 동일하이빌뉴시티아파트,"서울특별시 성북구 종암로 167 (하월곡동, 동일하이빌뉴시티아파트)",136735,대형마트,202667.4688,455858.9208,대규모점포
3070000,2.01731E+18,(주)지에스리테일 성북보문점,20170426,정상영업,02-2006-3215,301.45,,"서울특별시 성북구 보문사길 111 (보문동6가, 보문파크뷰자이)",2874,구분없음,201509,453158,준대규모점포
3070000,2.00031E+18,보문시장,19611204,정상영업,,,서울특별시 성북구 보문동4가 1번지 1   호   ,,,그 밖의 대규모점포,,,
3070000,2.00031E+18,미아시장,19990225,정상영업,02 9135724,,서울특별시 성북구 하월곡동 88번지 345호   ,,,그 밖의 대규모점포,,,
3070000,2.00031E+18,석관시장,19990121,정상영업,02 9675571,,서울특별시 성북구 석관동 270호   ,,,그 밖의 대규모점포,,,
3070000,2.00031E+18,새석관시장,19710522,정상영업,02 9620580,,서울특별시 성북구 석관동 338번지 18호   ,,,그 밖의 대규모점포,204582.6803,456210.8363,
3070000,2.00031E+18,번동시장,19720930,정상영업,02 9157301,,서울특별시 성북구 장위동 301호   ,,,그 밖의 대규모점포,204162.7777,457664.9619,
3070000,2.00031E+18,길음시장,19880811,정상영업,02 9127001,,서울특별시 성북구 길음동 540번지 2   호   ,,,그 밖의 대규모점포,,,
3070000,2.00031E+18,동소문스카이프라자,19951116,정상영업,02 9266405,,서울특별시 성북구 돈암동 609번지 1  호   ,,,그 밖의 대규모점포,,,
3070000,2.00131E+18,현대백화점 미아점,20010811,정상영업,02  21173014,36583,서울특별시 성북구 길음동 20번지 1호,"서울특별시 성북구 동소문로 315 (길음동, 현대백화점미아점)",136719,백화점,202466.8011,456227.5717,대규모점포
3070000,2.00331E+18,길음시장,20030210,정상영업,02 9436563,2973.4,서울특별시 성북구 길음동 535번지 8호,서울특별시 성북구 동소문로 227 (길음동),136802,시장,201852.5885,455598.9475,대규모점포
3070000,2.00431E+18,신세계이마트미아점,20080529,정상영업,203805234,10006,서울특별시 성북구 길음동 25번지 2호,,,대형마트,202555.3009,456503.0662,
3070000,2.00431E+18,이마트 미아점,20040922,정상영업,02-944-1234,18964,서울특별시 성북구 길음동 25번지 2호,서울특별시 성북구  도봉로  17 (길음동),136111,대형마트,202555.3009,456508.4952,대규모점포
3070000,2.00831E+18,종암우림카이저팰리스주상복합,20081027,정상영업,209413506,4382.65,서울특별시 성북구 종암동 132번지,"서울특별시 성북구 종암로 132 (종암동, 종암우림카이저팰리스)",2797,그 밖의 대규모점포,202887.7362,455516.2032,대규모점포
3070000,2.01031E+18,이마트 미아점,20100428,정상영업,9203485,10006,서울특별시 성북구 길음동 25번지 2호 신세계 이마트 미아점,"서울특별시 성북구 도봉로 17, 신세계 이마트 미아점 (길음동)",2729,대형마트,202555.3009,456503.0662,대규모점포
3070000,2.01031E+18,홈플러스 월곡점,20100519,정상영업,928-1346,17817,서울특별시 성북구 월곡2동 46번지 73호,"서울특별시 성북구 화랑로 76 (하월곡동, 코업스타클래스)",136743,대형마트,203502.0041,455500.569,대규모점포
3070000,2.01031E+18,이마트 하월곡점,20100630,정상영업,02-944-1051,19201,서울특별시 성북구 길음2동 230번지 동일하이빌뉴시티아파트,"서울특별시 성북구 종암로 167,  동 (하월곡동)",136130,대형마트,202667.4688,455858.9208,대규모점포
3070000,2.01131E+18,GS슈퍼마켓 동소문점,20110902,정상영업,921 8053,1202,,"서울특별시 성북구 성북로4길 52 (돈암동, 한진아파트)",136753,구분없음,200841.727,454873.8254,준대규모점포
3070000,2.01131E+18,GS슈퍼마켓 돈암점,20110902,정상영업,02  32913333,331,서울특별시 성북구 돈암2동 636번지,"서울특별시 성북구 북악산로 844 (돈암동, 돈암이수브라운스톤아파트)",136793,그 밖의 대규모점포,201501.4745,455061.6986,준대규모점포
3070000,2.01231E+18,GS슈퍼마켓 길음뉴타운점,20120412,정상영업,02  60531252,202,서울특별시 성북구 길음1동 1284번지 삼성래미안3차아파트,"서울특별시 성북구 길음로 33 (길음동, 길음뉴타운8단지아파트)",136731,그 밖의 대규모점포,201514.9828,456137.0843,준대규모점포
3070000,2.01231E+18,GS수퍼마켓 길음점,20120412,정상영업,02   9412227,198,서울특별시 성북구 길음1동 1280번지 6호,서울특별시 성북구 길음로 103 (길음동),136110,그 밖의 대규모점포,201517.3853,456504.5619,준대규모점포
3070000,2.01231E+18,롯데슈퍼하월곡점,20120420,정상영업,918-5651,80.49,서울특별시 성북구 월곡1동 62번지 1호,,,,203353.7989,455765.4171,준대규모점포
3070000,2.01231E+18,유타쇼핑몰,20120425,정상영업,02 9259523,17056,서울특별시 성북구 동선동1가 1번지 2호,서울특별시 성북구 동소문로 106 (동선동1가),136051,쇼핑센터,201447.4187,454477.1033,대규모점포
3070000,2.01231E+18,홈플러스익스프레스 삼선점,20120514,정상영업,236758549,149.49,서울특별시 성북구 삼선동1가 21번지,서울특별시 성북구 삼선교로 6 (삼선동1가),136041,구분없음,200509.6605,453950.6409,준대규모점포
3070000,2.02031E+18,돈암시장,20090907,정상영업,29265133,0,서울특별시 성북구 동소문동5가 59번지 2호 돈암제일시장 고객편의센터,"서울특별시 성북구 동소문로18길 18, 돈암제일시장 고객편의센터 (동소문동5가)",2846,시장,201336.7505,454358.4269,대규모점포
3070000,2.02131E+18,장위전통시장상인회,20140117,정상영업,7077999129,7194,서울특별시 성북구 장위동 68-225,"서울특별시 성북구 장월로12길 41-1, 장위전통시장 상인회 (장위동)",2769,시장,204407.2508,456638.1945,준대규모점포
3080000,1.96631E+18,수유시장,19661219,정상영업,02-989-4730,5301.07,서울특별시 강북구 수유동 54번지 5호 수유시장,"서울특별시 강북구 도봉로67길 18, 수유시장 (수유동)",1117,그 밖의 대규모점포,201956.181,458714.3658,대규모점포
3080000,1.97131E+18,수유중앙시장,19711118,정상영업,02-902-1353,3634.6,서울특별시 강북구 수유동 32번지 2호 수유중앙시장,"서울특별시 강북구 노해로17길 21, 수유중앙시장 (수유동)",1076,그 밖의 대규모점포,201812.9047,459775.9928,대규모점포
3080000,1.97531E+18,동북프라자,19750211,정상영업,02-980-0740,5023.11,서울특별시 강북구 미아동 701번지 3호 동북프라자,"서울특별시 강북구 솔샘로 233, 동북프라자 (미아동)",1189,그 밖의 대규모점포,201589.778,457545.1009,대규모점포
3080000,2.01231E+18,(주)농협유통 미아점,20120322,정상영업,980-5670,788.08,,서울특별시 강북구 도봉로33길 18 (미아동),142815,대형마트,202266.4487,457691.8024,준대규모점포
3080000,2.01231E+18,홈플러스(주)익스프레스미아점,20120322,정상영업,02-980-8548,245.37,,서울특별시 강북구 도봉로 172 (미아동),142808,대형마트,202344.1179,457986.1723,준대규모점포
3080000,1.97131E+18,북부시장,19710719,정상영업,02-901-1683,2651,서울특별시 강북구 번1동 413번지 3호,서울특별시 강북구 한천로123길 26 (번동),142061,시장,202608.9341,459320.0308,대규모점포
3080000,1.97531E+14,동북시장,19750211,정상영업,02-980-0740,3243,서울특별시 강북구 미아동 701번지 3호 동북프라자,"서울특별시 강북구 솔샘로 233, 동북프라자 (미아동)",1189,그 밖의 대규모점포,201589.778,457545.1009,대규모점포
3080000,2.01331E+18,우이시장,19620821,정상영업,02-993-0240,1061,,서울특별시 강북구 노해로23길 68 (수유동),142879,시장,201692.8689,460402.0655,대규모점포
3080000,2.01431E+18,연이스퀘어,20141224,정상영업,02-981-1151,12353.04,서울특별시 강북구 미아동 71번지 1호,서울특별시 강북구 도봉로 52 (미아동),142100,쇼핑센터,202615,456822,대규모점포
3080000,1.99831E+18,수유프라자,19980625,정상영업,02 9822278,4239.91,서울특별시 강북구 수유동 63번지,"서울특별시 강북구 도봉로 261 (수유동, 삼호아파트,수유프라자)",1114,복합쇼핑몰,202000.5137,458815.9777,대규모점포
3080000,2.003E+18,수유프라자,20031209,정상영업,982-2278,0,서울특별시 강북구 수유동 63번지,서울특별시 강북구 도봉로 261 (수유동),142874,그 밖의 대규모점포,202000.5137,458815.9777,대규모점포
3080000,2.00331E+18,숭인시장,20030425,정상영업,02 9881430,9258,서울특별시 강북구 미아동 58호,서울특별시 강북구 도봉로 45 (미아동),142100,그 밖의 대규모점포,202558.5818,456709.9163,대규모점포
3080000,2.00731E+18,강북종합시장,20070713,정상영업,29943989,2837,서울특별시 강북구 수유동 179번지 5호,서울특별시 강북구 한천로148길 12-43 (수유동),142876,시장,202197.0963,459964.5306,대규모점포
3080000,2.00831E+18,수유북부시장,20080710,정상영업,02-903-5546,1698.5,서울특별시 강북구 수유동 405번지 5호,서울특별시 강북구 삼양로91길 11-12 (수유동),142870,그 밖의 대규모점포,201354.5535,459317.5831,대규모점포
3080000,2.00931E+18,트레지오,20090910,정상영업,9867000,4834.6,서울특별시 강북구 송중동,서울특별시 강북구 도봉로 34 (미아동),142120,복합쇼핑몰,202642.446,456636.3082,대규모점포
3080000,2.01131E+18,강북종합시장,20110103,정상영업,02-994-3989,2837,서울특별시 강북구 수유3동 179번지 5호,서울특별시 강북구 한천로148길 12-43 (수유동),142876,그 밖의 대규모점포,202197.0963,459964.5306,대규모점포
3080000,2.01131E+18,강북 북부시장,20110124,정상영업,02-902-1683,2736.8,서울특별시 강북구 번1동 413번지 3호,서울특별시 강북구 한천로123길 26 (번동),142864,시장,202608.9341,459320.0308,대규모점포
3080000,2.01131E+18,(주)지에스리테일GS수퍼 강북미아점,20110823,정상영업,6933-8701,490,서울특별시 강북구 미아동 1357번지 6호,서울특별시 강북구 삼양로27길 35-21 (미아동),142807,대형마트,201602.5775,457290.1007,준대규모점포
3080000,2.01131E+18,(주)이마트에브리데이 미아동점,20111202,정상영업,32813652,500.56,서울특별시 강북구 미아동 1351번지,"서울특별시 강북구 도봉로 157, 112호 (미아동, 두원프라자)",142814,대형마트,202314.4797,457821.8531,준대규모점포
3090000,2.01931E+18,금강아미움쇼핑센터,20190328,정상영업,6052-7704,3338.57,서울특별시 도봉구 쌍문동 711번지 금강아미움파크타운,"서울특별시 도봉구 방학로5길 33, 금강아미움파크타운 (쌍문동, 금강아미움파크타운)",1391,그 밖의 대규모점포,203296.1646,462113.8605,대규모점포
3090000,2.01231E+18,(주)이마트에브리데이 창동점,20120326,정상영업,903-0900,784.04,서울특별시 도봉구 창동 628번지 20호,서울특별시 도봉구 도봉로104길 53 (창동),1460,구분없음,203027.6271,460124.4184,준대규모점포
3080000,2.00631E+18,롯데백화점 미아점,20061214,정상영업,02   9442500,45651.37,서울특별시 강북구 미아동 70번지 6   호,서울특별시 강북구 도봉로 62 (미아동),142804,복합쇼핑몰,202625.6463,456875.974,
3090000,2.01231E+18,신동아프라자,19890804,정상영업,956-4004,2775.53,서울특별시 도봉구 방학동 271번지 2호,서울특별시 도봉구 방학로 223 (방학동),132828,그 밖의 대규모점포,202326.1758,462116.4086,대규모점포
3090000,2.00331E+18,도봉한신쇼핑상가,20030203,정상영업,02-954-6442,4036.49,서울특별시 도봉구 도봉동 30번지 1호 도봉한신쇼핑상가,서울특별시 도봉구 도봉로180나길 41 (도봉동),132731,그 밖의 대규모점포,204169.8477,464814.7174,대규모점포
3090000,2.01231E+18,대우상가,19951129,정상영업,905-5362,3364.41,서울특별시 도봉구 창동 804번지,서울특별시 도봉구 덕릉로63가길 61 (창동),132784,그 밖의 대규모점포,203242.9685,460001.0811,대규모점포
3090000,2.01031E+18,도봉한양프라자,20101130,정상영업,954-1510,3629.76,서울특별시 도봉구 도봉동 657번지,서울특별시 도봉구 마들로 724 (도봉동),132010,그 밖의 대규모점포,204136.5845,463573.1022,대규모점포
3090000,2.02131E+18,GS THE FRESH 방학신동아점,20210302,정상영업,955-2739,316.8,서울특별시 도봉구 방학동 484-7,"서울특별시 도봉구 시루봉로 103-1, 1층 (방학동)",1362,구분없음,202338.5306,461983.524,준대규모점포
3090000,2.01231E+18,(주)에브리데이리테일 창동점,20120105,정상영업,903-0900,784.04,서울특별시 도봉구 창2동 628번지 20호,서울특별시 도봉구 도봉로104길 53 (창동),132042,구분없음,203027.6271,460124.4184,준대규모점포
3160000,1.97632E+18,개봉중앙시장,19760806,정상영업,02 6136162,,서울특별시 구로구 개봉동 324번지 1   호   ,,,그 밖의 대규모점포,,,
3090000,2.00331E+18,홈플러스(주)방학점,20030625,정상영업,209122080,15851.56,서울특별시 도봉구 방학동 707번지 7호,서울특별시 도봉구 도봉로 678 (방학동),132854,대형마트,203790.0136,462495.417,대규모점포
3090000,2.00731E+18,삼익쇼핑,20060904,정상영업,02-907-0033,5648.26,서울특별시 도봉구 창동 581번지 28호,서울특별시 도봉구 덕릉로57길 30 (창동),132918,그 밖의 대규모점포,203220.9214,459746.9244,대규모점포
3090000,2.01031E+18,(주) 이마트 창동점,20100402,정상영업,02-901-1050,4297.5,서울특별시 도봉구 창동 135번지 26호,서울특별시 도봉구 노해로65길 4 (창동),132904,대형마트,204107.0903,461072.6424,대규모점포
3120000,1.98731E+18,모래내시장(주),19871024,정상영업,02-373-7571,1100,서울특별시 서대문구 남가좌동 290번지 2   호,서울특별시 서대문구 수색로2길 45 (남가좌동),,시장,192503.1283,452051.2725,
3090000,2.01131E+18,(주)에브리데이리테일 창동점,20110926,정상영업,903-0900,1095.47,서울특별시 도봉구 창2동 628번지 20호,서울특별시 도봉구 도봉로104길 53 (창동),132042,구분없음,203027.6271,460124.4184,준대규모점포
3100000,2.02231E+18,(주)이마트에브리데이 상계역점,20220318,정상영업,02-380-5042,500.84,서울특별시 노원구 중계동 160-1 기업은행,"서울특별시 노원구 덕릉로 690, 1층 (중계동)",1715,구분없음,206616.3001,461867.9471,준대규모점포
3100000,2.01231E+18,홈플러스(주)익스프레스 공릉점,20120326,정상영업,02-3459-8000,324.4,서울특별시 노원구 공릉동 323번지 35호,서울특별시 노원구 동일로 1101 (공릉동),139241,구분없음,206222.0827,458423.4402,준대규모점포
3100000,2.01131E+18,(주)지에스리테일 GS슈퍼 노원월계점,20111229,정상영업,977-3020,565.54,서울특별시 노원구 월계3동 18번지 그랑빌아파트주상가 지층동 101호,서울특별시 노원구 마들로 31 (월계동),139956,구분없음,205984.1521,457275.7993,준대규모점포
3100000,2.01131E+18,(주)이마트에브리데이 공릉동점,20111229,정상영업,948-6767,739.8,서울특별시 노원구 공릉2동 89번지 1호  대덕프라자 지층 101~102호,서울특별시 노원구 노원로1길 67 (공릉동),139800,구분없음,207311.1758,457610.712,준대규모점포
3100000,2.00731E+18,세이브존,20070806,정상영업,9859000,10209,서울특별시 노원구 하계동 284번지 2호,"서울특별시 노원구 한글비석로 57 (하계동, 세이브존)",1784,그 밖의 대규모점포,206044.7764,459360.8777,대규모점포
3100000,1.99931E+18,홈플러스(주) 중계점,20011207,정상영업,02-986-2080,12840,서울특별시 노원구 중계동 509번지 2호,서울특별시 노원구 동일로204가길 12 (중계동),139926,대형마트,205985.9533,459730.4378,대규모점포
3100000,2.00431E+18,오피앙,20040226,정상영업,02-933-8517,1615.8,서울특별시 노원구 상계동 1258 희성오피앙,"서울특별시 노원구 동일로 1701 (상계동, 희성오피앙)",1604,그 밖의 대규모점포,204772.5006,464208.3054,대규모점포
3100000,2.00431E+18,이마트타운 월계점,20040906,정상영업,02-380-9396,38200.14,서울특별시 노원구 월계동 333번지 1호,"서울특별시 노원구 마들로3길 15 (월계동, 월계이마트)",139842,쇼핑센터,205391.0704,458333.9892,대규모점포
3100000,2.00431E+18,롯데마트 중계점,20041213,정상영업,220922500,10479,서울특별시 노원구 중계동 517호,"서울특별시 노원구 노원로 330 (중계동, 롯데마트)",139920,복합쇼핑몰,206132.4325,460549.3112,
3100000,2.00531E+18,와우패션클럽,20051202,정상영업,950-6666,9769.24,서울특별시 노원구 상계동 292번지 1호,서울특별시 노원구 노해로 507 (상계동),139816,그 밖의 대규모점포,205557.0134,461441.688,대규모점포
3100000,2.00731E+18,건영옴니백화점,20070419,정상영업,02 9719000,10292,서울특별시 노원구 중계동 506번지 1   호,,,백화점,205645.892,459609.0125,대규모점포
3100000,2.01031E+18,노원아이파크 상가,20100709,정상영업,02-936-9006,4572.81,서울특별시 노원구 상계동 1318번지,서울특별시 노원구 상계로23다길 13-8 (상계동),139816,그 밖의 대규모점포,206033.0233,461935.3392,대규모점포
3100000,2.01131E+18,(주)지에스리테일 GS수퍼상계점,20110621,정상영업,2091-0011,1505.36,서울특별시 노원구 상계동 684번지,서울특별시 노원구 한글비석로 471 (상계동),139826,구분없음,205715.5389,462416.2116,준대규모점포
3100000,1.99631E+18,유경데파트,19960918,정상영업,937-0070,0,서울특별시 노원구 중계동 364번지 17호 유경데파트,"서울특별시 노원구 한글비석로 232 (중계동, 유경데파트)",1734,그 밖의 대규모점포,206719.5863,460669.8364,대규모점포
3130000,2.01631E+18,홈플러스익스프레스 용강점,20111206,정상영업,02-701-8544,230.7,,서울특별시 마포구 토정로 282 (용강동),4163,구분없음,194695.7971,448818.968,준대규모점포
3100000,1.99731E+18,공릉종합상가,19971120,정상영업,02-972-2027,5869.69,,"서울특별시 노원구 동일로180길 14 (공릉동, 공릉종합상가)",139807,그 밖의 대규모점포,206578.976,457736.3647,대규모점포
3100000,2.00431E+18,홈플러스(주)익스프레스 중계점,20040601,정상영업,930-8546,1089.67,서울특별시 노원구 중계동 360번지 2호,서울특별시 노원구 중계로 225 (중계동),139860,구분없음,206490.2474,460830.6154,준대규모점포
3110000,2.00131E+18,수일시장,19600216,정상영업,02 3025798,,서울특별시 은평구 수색동 205번지 21  호   ,,,그 밖의 대규모점포,,,
3110000,2.00531E+18,팜스퀘어,20050901,정상영업,02  350 7032,9350.53,서울특별시 은평구 대조동 240호,서울특별시 은평구 불광로 20 (대조동),,쇼핑센터,193661.7324,456379.1939,대규모점포
3110000,2.00731E+18,대림시장,20071221,정상영업,302-1666,3223,서울특별시 은평구 응암동 754번지 1호,,,시장,192661.6613,453828.586,
3160000,1.97632E+18,개봉제일시장,19761228,정상영업,226172661,,서울특별시 구로구 개봉동 361번지 1   호   ,,,그 밖의 대규모점포,,,
3110000,2.00131E+18,연서시장,19750304,정상영업,02 3592840,2367.26,서울특별시 은평구 불광동 310번지 131 호,서울특별시 은평구 통일로 850 (불광동),122860,그 밖의 대규모점포,193042.5193,457459.368,대규모점포
3110000,2.01231E+18,롯데쇼핑(주)롯데슈퍼범서점,20110916,정상영업,02  22905853,1508.4,서울특별시 은평구 불광1동 308번지 1호,서울특별시 은평구 통일로 842 (불광동),122859,그 밖의 대규모점포,193035.2791,457365.9117,준대규모점포
3110000,2.00131E+18,응암시장,19700912,정상영업,02-355-0727,649,서울특별시 은평구 응암동 427번지 126호,서울특별시 은평구 응암로 252 (응암동),,그 밖의 대규모점포,192738.3811,454678.8985,대규모점포
3110000,2.00131E+18,대호프라자상가,19701224,정상영업,02-3157-1566,3887.79,서울특별시 은평구 불광동 631번지 1호,서울특별시 은평구 불광로 90-0 (불광동),,복합쇼핑몰,194002.7017,456937.5425,
3110000,2.00131E+18,불광미성상가,19881123,정상영업,02 3572440,,서울특별시 은평구 불광동 248호   ,서울특별시 은평구 통일로 780 (불광동),,그 밖의 대규모점포,193600.8884,456957.2336,
3110000,2.01231E+18,홈플러스(주)익스프레스 신사점,20120206,정상영업,02-352-8546,189.1,서울특별시 은평구 신사1동 20번지 7호,서울특별시 은평구 갈현로 10 (신사동),,그 밖의 대규모점포,192012.2086,455177.7045,준대규모점포
3110000,2.01231E+18,홈플러스 익스프레스 갈현점,20120323,정상영업,02-359-8547,246.18,서울특별시 은평구 갈현2동 527번지 13호,서울특별시 은평구 서오릉로 222 (갈현동),122816,그 밖의 대규모점포,191953.9402,456960.6878,준대규모점포
3110000,2.00131E+18,범서쇼핑,19910418,정상영업,02-385-0224,6172.36,서울특별시 은평구 불광동 308번지 1   호,서울특별시 은평구 통일로 842 (불광동),,쇼핑센터,193035.2791,457365.9117,대규모점포
3110000,2.00131E+18,현대화유통기업(주),19840806,정상영업,02 3555654,,서울특별시 은평구 구산동 182번지 6  호   ,,,대형마트,,,
3110000,2.00131E+18,(주)미소종합유통,19950920,정상영업,02 3854902,,서울특별시 은평구 진관내동 500번지 2  호   ,,,대형마트,,,
3110000,2.00931E+18,(주)이마트 수색점,20090928,정상영업,02  69431052,6881.2,서울특별시 은평구 수색동 75번지,서울특별시 은평구 수색로 217 (수색동),,대형마트,190977.8506,453037.788,대규모점포
3110000,2.01031E+18,(주)이마트 은평점,20011031,정상영업,02-380-1054,16105.48,서울특별시 은평구 응암동 90번지 1호,서울특별시 은평구 은평로 111 (응암동),,대형마트,192882.8377,455340.5406,대규모점포
3110000,2.01131E+18,홈플러스(주)익스프레스구산점,20110725,정상영업,02-358-8546,510,서울특별시 은평구 구산동 1번지 24호,서울특별시 은평구 서오릉로 145 (구산동),,그 밖의 대규모점포,192563.8745,456570.0846,준대규모점포
3110000,2.01131E+18,홈플러스(주)익스프레스응암점,20110811,정상영업,02  386 8547,272,서울특별시 은평구 응암3동 124번지 17호,서울특별시 은평구 응암로 247 (응암동),122923,그 밖의 대규모점포,192674.1327,454664.1668,준대규모점포
3110000,2.01231E+18,홈플러스(주)익스프레스 불광점,20111219,정상영업,02-356-8545,200.9,서울특별시 은평구 불광1동 239번지 9호,서울특별시 은평구 불광로 121 (불광동),122856,그 밖의 대규모점포,194003.8839,457260.7365,준대규모점포
3110000,2.00131E+18,대조시장,19630527,,02 3855071,,서울특별시 은평구 대조동 14번지 37  호   ,,,그 밖의 대규모점포,,,
3110000,2.00131E+18,불광시장(주),19700123,,02 3557450,,서울특별시 은평구 대조동 14번지 24호   ,,,그 밖의 대규모점포,,,
3110000,2.01631E+18,롯데몰 은평,20160427,정상영업,02-6975-5901,57505,서울특별시 은평구 진관동 79번지 15호,"서울특별시 은평구 통일로 1050 (진관동, 롯데몰은평점)",3306,쇼핑센터,192655.7564,459477.2094,
3110000,2.01131E+18,서부종합시장,20091105,정상영업,02 359 6466,3003.51,서울특별시 은평구 역촌동 31번지 6호,서울특별시 은평구 진흥로1길 28 (역촌동),122897,그 밖의 대규모점포,192773.9746,455630.8841,
3120000,1.99231E+18,현대백화점 신촌점,19921119,정상영업,02-3145-3154,35471.76,서울특별시 서대문구 창천동 30번지 33호,서울특별시 서대문구 신촌로 83 (창천동),,백화점,194265.0676,450433.691,대규모점포
3120000,2.00631E+18,신촌 밀리오레,20060919,정상영업,02-2124-2148,13436.59,서울특별시 서대문구 신촌동 74번지 12  호,서울특별시 서대문구 신촌역로 30 (신촌동),,그 밖의 대규모점포,194798.4584,450837.0517,
3120000,2.00731E+18,예스에이피엠,20070809,정상영업,02-6373-7009,14133.01,서울특별시 서대문구 대현동 145번지,서울특별시 서대문구 이화여대1길 10 (대현동),,그 밖의 대규모점포,195063.8207,450597.8741,
3120000,2.01131E+18,연희슈퍼마켓,19990429,정상영업,8348900,3305,서울특별시 서대문구 연희동 131번지 1호,서울특별시 서대문구 연희맛로 23 (연희동),,시장,193716.3399,451653.5637,대규모점포
3120000,2.01231E+18,(주)GS리테일 북가좌점,20120326,정상영업,02-376-4397,1273.2,,서울특별시 서대문구 응암로 54 (북가좌동),120813,구분없음,192000.9459,452848.0091,준대규모점포
3130000,2.01931E+18,GS THE FRESH 신촌숲아이파크점,20190724,정상영업,02-2006-2678,323.62,서울특별시 마포구 신수동 93번지 102호 신촌숲아이파크,"서울특별시 마포구 광성로 17, 상가동 127호 (신수동, 신촌숲아이파크)",4094,구분없음,194158.7013,449853.9824,준대규모점포
3120000,2.02131E+18,이마트에브리데이 홍은점,20210729,정상영업,02-380-5042,483.79,서울특별시 서대문구 홍은동 11-419,서울특별시 서대문구 홍은중앙로 89(홍은동),3604,구분없음,195280.7102,455193.0147,
3120000,2.02131E+18,GS THE FRESH 남가좌디엠씨점,20210716,정상영업,02-373-9993,216.08,서울특별시 서대문구 남가좌동 390 래미안 루센티아,"서울특별시 서대문구 거북골로 100, 지하3층 32,33,34,35호 (남가좌동, 래미안 루센티아)",3689,구분없음,192728.9387,452585.5416,
3120000,2.01831E+18,롯데슈퍼 유진점(X),20180412,정상영업,02-2290-5704,0,서울특별시 서대문구 홍제동 294번지 46호 유진상가,"서울특별시 서대문구 통일로 484, 유진상가 (홍제동)",3628,구분없음,194850.361,454344.4325,
3120000,2.01331E+18,홈플러스(주) 익스프레스 북가좌점,20130616,정상영업,302-8023,232.7,서울특별시 서대문구 북가좌동 279번지 11호,서울특별시 서대문구 응암로 112 (북가좌동),,구분없음,192301.1355,453354.0655,
3130000,2.02131E+18,GS THE FRESH 마포염리점,20210422,정상영업,02-707-1372,250.8,서울특별시 마포구 염리동 14-149,"서울특별시 마포구 대흥로24길 24, 마포 프레스티지 자이 아파트 단지 내 상가 A동 115~119호 (염리동)",4124,구분없음,195243.087,450223.9274,준대규모점포
3130000,2.01231E+18,홈플러스익스프레스 연남점,20120417,정상영업,02-337-8541,158.07,서울특별시 마포구 연남동 573번지 코오롱아파트,"서울특별시 마포구 연남로 30 (연남동, 코오롱하늘채아파트)",3989,그 밖의 대규모점포,192899.6057,451360.661,준대규모점포
3130000,2.00831E+18,스타피카소 아울렛,20080331,정상영업,02)333-3666,6884.25,서울특별시 마포구 동교동 166번지 14호,서울특별시 마포구 양화로 176 (동교동),,전문점,193282.1308,450549.2802,
3130000,1.97731E+18,마포시장,19770715,정상영업,712-0687,1689,서울특별시 마포구 공덕동 256번지 5호 마포시장,"서울특별시 마포구 마포대로6길 16, 마포시장 (공덕동)",4214,시장,195804.5637,449216.3113,대규모점포
3220000,2.00132E+18,진솔물산,19970630,정상영업,234662620,,서울특별시 강남구 역삼동 826번지 14호   ,,,그 밖의 대규모점포,202557.0078,443648.6225,
